50.1,0.95,1.0,0.0,1.0
50.2,0.95,1.0,0.0,1.0
50.29999999999999,0.95,1.0,0.0,1.0
50.399999999999984,0.95,1.0,0.0,1.0
50.499999999999986,0.95,1.0,0.0,1.0
50.59999999999999,0.95,1.0,0.0,1.0
50.69999999999999,0.95,1.0,0.0,1.0
50.79999999999999,0.95,1.0,0.0,1.0
50.899999999999984,0.95,1.0,0.0,1.0
50.999999999999986,0.95,1.0,0.0,1.0
51.09999999999999,0.95,1.0,0.0,1.0
51.19999999999999,0.95,1.0,0.0,1.0
51.29999999999999,0.95,1.0,0.0,1.0
51.399999999999984,0.95,1.0,0.0,1.0
51.499999999999986,0.95,1.0,0.0,1.0
51.59999999999999,0.95,1.0,0.0,1.0
51.69999999999999,0.95,1.0,0.0,1.0
51.79999999999999,0.95,1.0,0.0,1.0
51.899999999999984,0.95,1.0,0.0,1.0
51.999999999999986,0.95,1.0,0.0,1.0
52.09999999999999,0.95,1.0,0.0,1.0
52.19999999999999,0.95,1.0,0.0,1.0
52.29999999999999,0.95,1.0,0.0,1.0
52.399999999999984,0.95,1.0,0.0,1.0
52.499999999999986,0.95,1.0,0.0,1.0
52.59999999999999,0.95,1.0,0.0,1.0
52.69999999999999,0.95,1.0,0.0,1.0
52.79999999999999,0.95,1.0,0.0,1.0
52.899999999999984,0.95,1.0,0.0,1.0
52.999999999999986,0.95,1.0,0.0,1.0
53.09999999999999,0.95,1.0,0.0,1.0
53.19999999999999,0.95,1.0,0.0,1.0
53.29999999999999,0.95,1.0,0.0,1.0
53.399999999999984,0.95,1.0,0.0,1.0
53.499999999999986,0.95,1.0,0.0,1.0
53.59999999999999,0.95,1.0,0.0,1.0
53.69999999999999,0.95,1.0,0.0,1.0
53.79999999999999,0.95,1.0,0.0,1.0
53.899999999999984,0.95,1.0,0.0,1.0
53.999999999999986,0.95,1.0,0.0,1.0
54.09999999999999,0.95,1.0,0.0,1.0
54.19999999999999,0.95,1.0,0.0,1.0
54.29999999999999,0.95,1.0,0.0,1.0
54.399999999999984,0.95,1.0,0.0,1.0
54.499999999999986,0.95,1.0,0.0,1.0
54.59999999999999,0.95,1.0,0.0,1.0
54.69999999999998,0.95,1.0,0.0,1.0
54.79999999999998,0.95,1.0,0.0,1.0
54.899999999999984,0.95,1.0,0.0,1.0
54.999999999999986,0.95,1.0,0.0,1.0
55.09999999999999,0.95,1.0,0.0,1.0
55.19999999999998,0.95,1.0,0.0,1.0
55.29999999999998,0.95,1.0,0.0,1.0
55.399999999999984,0.95,1.0,0.0,1.0
55.49999999999998,0.95,1.0,0.0,1.0
55.59999999999998,0.95,1.0,0.0,1.0
55.69999999999998,0.95,1.0,0.0,1.0
55.79999999999998,0.95,1.0,0.0,1.0
55.899999999999984,0.95,1.0,0.0,1.0
55.99999999999998,0.95,1.0,0.0,1.0
56.09999999999998,0.95,1.0,0.0,1.0
56.19999999999998,0.95,1.0,0.0,1.0
56.299999999999976,0.95,1.0,0.0,1.0
56.39999999999998,0.95,1.0,0.0,1.0
56.49999999999998,0.95,1.0,0.0,1.0
56.59999999999998,0.95,1.0,0.0,1.0
56.69999999999998,0.95,1.0,0.0,1.0
56.799999999999976,0.95,1.0,0.0,1.0
56.89999999999998,0.95,1.0,0.0,1.0
56.99999999999998,0.95,1.0,0.0,1.0
57.09999999999997,0.95,1.0,0.0,1.0
57.199999999999974,0.95,1.0,0.0,1.0
57.299999999999976,0.95,1.0,0.0,1.0
57.39999999999998,0.95,1.0,0.0,1.0
57.49999999999998,0.95,1.0,0.0,1.0
57.59999999999997,0.95,1.0,0.0,1.0
57.699999999999974,0.95,1.0,0.0,1.0
57.799999999999976,0.95,1.0,0.0,1.0
57.89999999999997,0.95,1.0,0.0,1.0
57.99999999999997,0.95,1.0,0.0,1.0
58.09999999999997,0.95,1.0,0.0,1.0
58.199999999999974,0.95,1.0,0.0,1.0
58.299999999999976,0.95,1.0,0.0,1.0
58.39999999999997,0.95,1.0,0.0,1.0
58.49999999999997,0.95,1.0,0.0,1.0
58.59999999999997,0.95,1.0,0.0,1.0
58.69999999999997,0.95,1.0,0.0,1.0
58.79999999999997,0.95,1.0,0.0,1.0
58.89999999999997,0.95,1.0,0.0,1.0
58.99999999999997,0.95,1.0,0.0,1.0
59.09999999999997,0.95,1.0,0.0,1.0
59.19999999999997,0.95,1.0,0.0,1.0
59.29999999999997,0.95,1.0,0.0,1.0
59.39999999999997,0.95,1.0,0.0,1.0
59.499999999999964,0.95,1.0,0.0,1.0
59.599999999999966,0.95,1.0,0.0,1.0
59.69999999999997,0.95,1.0,0.0,1.0
59.79999999999997,0.95,1.0,0.0,1.0
59.89999999999997,0.95,1.0,0.0,1.0
59.999999999999964,0.95,1.0,0.0,1.0
60.099999999999966,0.95,1.0,0.0,1.0
60.19999999999997,0.95,1.0,0.0,1.0
60.29999999999996,0.95,1.0,0.0,1.0
60.39999999999996,0.95,1.0,0.0,1.0
60.499999999999964,0.95,1.0,0.0,1.0
60.599999999999966,0.95,1.0,0.0,1.0
60.69999999999997,0.95,1.0,0.0,1.0
60.79999999999996,0.95,1.0,0.0,1.0
60.89999999999996,0.95,1.0,0.0,1.0
60.999999999999964,0.95,1.0,0.0,1.0
61.09999999999996,0.95,1.0,0.0,1.0
61.199999999999974,0.95,1.0,0.0,1.0
61.29999999999997,0.95,1.0,0.0,1.0
61.39999999999998,0.95,1.0,0.0,1.0
61.49999999999998,0.95,1.0,0.0,1.0
61.59999999999998,0.95,1.0,0.0,1.0
61.699999999999974,0.95,1.0,0.0,1.0
61.799999999999976,0.95,1.0,0.0,1.0
61.89999999999998,0.95,1.0,0.0,1.0
61.99999999999997,0.95,1.0,0.0,1.0
62.09999999999997,0.95,1.0,0.0,1.0
62.199999999999974,0.95,1.0,0.0,1.0
62.299999999999976,0.95,1.0,0.0,1.0
62.39999999999998,0.95,1.0,0.0,1.0
62.49999999999997,0.95,1.0,0.0,1.0
62.59999999999997,0.95,1.0,0.0,1.0
62.699999999999974,0.95,1.0,0.0,1.0
62.79999999999997,0.95,1.0,0.0,1.0
62.89999999999997,0.95,1.0,0.0,1.0
62.99999999999997,0.95,1.0,0.0,1.0
63.09999999999997,0.95,1.0,0.0,1.0
63.199999999999974,0.95,1.0,0.0,1.0
63.29999999999997,0.95,1.0,0.0,1.0
63.39999999999997,0.95,1.0,0.0,1.0
63.49999999999997,0.95,1.0,0.0,1.0
63.599999999999966,0.95,1.0,0.0,1.0
63.69999999999997,0.95,1.0,0.0,1.0
63.79999999999997,0.95,1.0,0.0,1.0
63.89999999999997,0.95,1.0,0.0,1.0
63.99999999999997,0.95,1.0,0.0,1.0
64.09999999999997,0.95,1.0,0.0,1.0
64.19999999999996,0.95,1.0,0.0,1.0
64.29999999999994,0.95,1.0,0.0,1.0
64.39999999999993,0.95,1.0,0.0,1.0
64.49999999999993,0.95,1.0,0.0,1.0
64.59999999999992,0.95,1.0,0.0,1.0
64.69999999999993,0.95,1.0,0.0,1.0
64.79999999999994,0.95,1.0,0.0,1.0
64.89999999999993,0.95,1.0,0.0,1.0
64.99999999999993,0.95,1.0,0.0,1.0
65.09999999999992,0.95,1.0,0.0,1.0
65.19999999999993,0.95,1.0,0.0,1.0
65.29999999999994,0.95,1.0,0.0,1.0
65.39999999999993,0.95,1.0,0.0,1.0
65.49999999999993,0.95,1.0,0.0,1.0
65.59999999999992,0.95,1.0,0.0,1.0
65.69999999999992,0.95,1.0,0.0,1.0
65.79999999999993,0.95,1.0,0.0,1.0
65.89999999999993,0.95,1.0,0.0,1.0
65.99999999999993,0.95,1.0,0.0,1.0
66.09999999999992,0.95,1.0,0.0,1.0
66.19999999999992,0.95,1.0,0.0,1.0
66.29999999999993,0.95,1.0,0.0,1.0
66.39999999999993,0.95,1.0,0.0,1.0
66.49999999999993,0.95,1.0,0.0,1.0
66.59999999999992,0.95,1.0,0.0,1.0
66.69999999999993,0.95,1.0,0.0,1.0
66.79999999999994,0.95,1.0,0.0,1.0
66.89999999999993,0.95,1.0,0.0,1.0
66.99999999999993,0.95,1.0,0.0,1.0
67.09999999999994,0.95,1.0,0.0,1.0
67.19999999999995,0.95,1.0,0.0,1.0
67.29999999999994,0.95,1.0,0.0,1.0
67.39999999999993,0.95,1.0,0.0,1.0
67.49999999999994,0.95,1.0,0.0,1.0
67.59999999999995,0.95,1.0,0.0,1.0
67.69999999999995,0.95,1.0,0.0,0.98488578018
67.79999999999994,0.95,1.0,0.0,0.964365076099
67.89999999999995,0.95,1.0,0.0,0.943398113206
67.99999999999996,0.95,1.0,0.0,0.921954445729
