-0.05,-0.05,1
0.04417551076846396,-0.0168395963353817,1
0.13829851086211709,0.016352110878826945,1
0.23230327266093914,0.049614270428594474,1
0.3260944789409716,0.08300367357466586,1
0.419523420776395,0.1166089413847125,1
0.5123508419654437,0.15057266477720935,1
0.6041871343578037,0.1851270392991457,1
0.6943949328550424,0.22065190727489678,1
0.7819297632223519,0.2577697184160657,1
0.8650789104839348,0.29750114717286513,1
0.9410332297976758,0.34152026829862986,1
1.0147459030445984,0.3959194487016977,1
1.0869674278137134,0.45662080079228595,1
1.1580755043903768,0.5211219876992498,1
1.2281694664467986,0.5878706381424845,1
1.2970951197210754,0.6558762513050672,1
1.3644061970447825,0.7244625689208809,1
1.4292527930121481,0.7930985083862581,1
1.4901688872021104,0.8612653906129011,1
1.5447058374235165,0.9283272696797632,1
1.588820217073691,0.9933719465371893,1
1.6301396519029294,1.0692596151963003,1
1.669709237215566,1.1517502737160317,1
1.7081366038563663,1.2382546674984154,1
1.7457438260644242,1.3271869761575275,1
1.7826479406122726,1.4175683586734698,1
1.8187902067552832,1.5087822431512312,1
1.8539214217534936,1.6004201836990033,1
1.88753962069724,1.692179748732282,1
1.9187645855311626,1.7837889128549471,1
1.9461177905457634,1.8749380503382405,1
1.967152770772495,1.9652025285904546,1
1.9799759414631535,2.0592676399776604,1
1.9877930965245862,2.155649662232656,1
1.9925585258377674,2.2534441006751584,1
1.9954635875641982,2.3520995646173937,1
1.9972345476146907,2.4512799197593784,1
1.998314146136978,2.5507802546614604,1
1.9989722826206662,2.65047565290829,1
1.9993734908678529,2.7502899640071425,1
1.999618072546252,2.8501767657507204,1
1.9997671726936224,2.9501076973424083,1
1.9998580660382619,3.050066362228785,1
1.9999134757122508,3.1500369808478252,1
1.9999472540385843,3.2500316821494866,1
1.9999678455957857,3.350006298233463,1
1.9999803983346063,3.450011347863415,1
1.999988050534149,3.550010235571106,1
1.9999927153429415,3.650001574908858,1
1.9999955590444674,3.749998565512317,1
1.99999729261536,3.8500012890530186,1
1.9999983494656521,3.9500032180885043,1
1.9999989937945175,4.050001920116406,1
1.999999386648077,4.149999554853005,1
1.9999996261911737,4.249998559398261,1
1.9999997722588085,4.349999255446537,1
1.999999861323435,4.450000458756836,1
1.9999999156189456,4.5500010412293275,1
1.9999999487020301,4.650000752226624,1
1.999999968841475,4.750000047583845,1
1.9999999810832987,4.8499995072635915,1
1.9999999885087985,4.949999414337943,1
1.9999999930007877,5.049999689978939,1
1.999999995710294,5.1500000697571275,1
1.9999999973409044,5.250000317234647,1
1.9999999983221575,5.350000340938354,1
1.9999999989154564,5.4500001916032135,1
1.999999999278927,5.5499999887754035,1
1.999999999507279,5.649999840627124,1
1.9999999996564117,5.749999797738893,1
1.9999999997586568,5.849999849186251,1
1.9999999998322535,5.949999885525578,1
2.000000110685154,6.050000533033301,1
1.9999988974894851,6.149998759869875,1
2.0000044376948027,6.250000331150811,1
1.9999912979274064,6.3500051865097555,1
2.0000068130068334,6.449991446752662,1
2.000002699875246,6.550000279721326,1
1.999994195619515,6.650007107475305,1
1.999997442882533,6.750000142915978,1
2.000003750642125,6.849993490577407,1
2.0000036854837844,6.9499956642439935,1
1.9999991955215186,7.050001113158057,1
1.9999971262753364,7.150001725417659,1
1.9999960977210676,7.249999426913977,1
2.000003794299751,7.349985182086293,1
2.0000016327225585,7.449994235323572,1
1.9999983521561375,7.549974698208836,1
2.0000019048648534,7.64996690524476,1
2.0000015111833536,7.749956727512154,1
1.9999974149456594,7.849923064840613,1
1.9999964931288796,7.949863815489182,1
1.9999997456772747,8.049775482507558,1
2.0000029030265174,8.14963710144977,1
2.0000029123745415,8.249408768911312,1
2.0000005287543514,8.349029843520885,1
1.999998303643035,8.448406170360748,1
1.9999978529439835,8.54738408506269,1
1.9999989679653847,8.645709299657423,1
2.0000004330213494,8.742962723513923,1
2.0000012162276937,8.83845665662918,1
2.0000010641360193,8.931063952947024,1
2.00000037165668,9.01893659218952,1
1.9999997137423868,9.111543345416766,1
1.9999994567937203,9.207036434575187,1
1.9999996381735499,9.30428926602624,1
2.0000000718962845,9.402614794231146,1
2.0000005357661133,9.501593988812804,1
2.0000009149646387,9.60097132762045,1
2.0000012526314017,9.700591052429637,1
2.0000017266221617,9.800358219585199,1
2.0000026039975873,9.900214857435676,1
2.0000042229352104,10.000125346979852,1
2.000007033417636,10.100067431067908,1
2.0000117117330563,10.200026627823846,1
2.0000193611151262,10.299992641503717,1
2.0000318259621364,10.399956845633987,1
2.000052180602398,10.49991018053684,1
2.0000855000185873,10.599840958043071,1
2.0001402235101087,10.699731345892113,1
2.0002296498423826,10.799557291036663,1
2.000377153681769,10.899263453735836,1
2.0006188243517533,10.998802755880856,1
2.0010137160484858,11.098024819812547,1
2.0016644447935605,11.196759006154927,1
2.002730902543193,11.29468918992253,1
2.004478571229627,11.391288277687655,1
2.0073459966862055,11.485705702251028,1
2.0120509484898417,11.576550355748093,1
2.019768988920314,11.661535101054316,1
2.0324287529716605,11.736904479525826,1
2.053195102395935,11.796498962476663,1
2.087260136351562,11.830216891892663,1
2.1431405572377504,11.833988654240148,1
