0,-0.117647058823529
0.097047692892653,-0.094626204879189
0.194022627600178,-0.071547358253881
0.290839558340124,-0.048376679648135
0.387367565002881,-0.025068807082722
0.48339863816189,-0.001536731330765
0.578599709112517,0.022375479592941
0.672432590274565,0.046927183749175
0.764020331982468,0.072538822909389
0.851926979570361,0.099892221057455
0.933796853743416,0.130099974499021
1.00576421407936,0.164985179748568
1.07917592829882,0.211701894259075
1.15340290591863,0.265657117987353
1.22801911687137,0.324069370311205
1.30269574321793,0.385273080850762
1.37711945618955,0.448301431089546
1.4509142907173,0.512643821196068
1.52354761545705,0.578117632707879
1.59419678702158,0.644822333118688
1.6615432584963,0.713164401684937
1.72344274973401,0.783959185421259
1.77638906255341,0.858635019249672
1.81755071164235,0.942087584139653
1.85149209028981,1.03084424312779
1.88097241438038,1.1227586069112
1.90763559743778,1.21647390198444
1.93242128698627,1.31108370263691
1.9557998117933,1.405905242524
1.97788977594322,1.50030865673483
1.99848770315149,1.59355947607259
2.01701714984997,1.68463499806441
2.03238457272713,1.7719686215945
2.04270592334697,1.85305821991487
2.04899790926677,1.9415303577015
2.05283357197776,2.03450294355807
2.05517184974035,2.1302190170983
2.05659731502973,2.227607518421
2.05746632305126,2.32601552510278
2.05799610667974,2.42504501788683
2.05831909022273,2.52445336888268
2.05851599965915,2.62409267657158
2.05863604663196,2.72387278309221
2.05870923230243,2.82373872918332
2.05875384737812,2.92365701093237
2.05878104376727,3.02360720242447
2.05879762120453,3.12357684953424
2.05880772585123,3.22355835774067
2.05881388574993,3.32354709534687
2.05881764210896,3.42354023743143
2.05881993425205,3.52353606118403
2.05882133441586,3.62353351627753
2.0588221910034,3.72353196282222
2.05882271600464,3.82353101144369
2.05882303834811,3.92353042561831
2.05882323645089,4.02353006198909
2.05882335806111,4.12352983387604
2.05882343233465,4.2235296889709
2.05882347716746,4.32352959571928
2.05882350363246,4.42352953503043
2.05882351865415,4.52352949525612
2.05882352661497,4.62352946917302
2.05882353031849,4.72352594928191
2.05882353156848,4.82355378649006
2.05882353151346,4.92346651347022
2.05882353094886,5.02359296717465
2.05882352982495,5.12353337149761
2.05882353061968,5.22349252134961
2.05882352599947,5.32351787613108
2.05882353396982,5.42354702853044
2.05882352313119,5.52354748700045
2.05882353099989,5.62353132217045
2.05882353135718,5.72351924962445
2.05882352635194,5.82351894007514
2.05882352852614,5.92352593323166
2.05882353176349,6.02353278305441
2.0588235303492,6.12353533888048
2.05882352822511,6.22353373162229
2.05882352894858,6.32353034462028
2.05882353048539,6.42352751409662
2.05882353088673,6.52352634185091
2.05882352920039,6.62352667164392
2.05882352913706,6.72352767138941
2.05882352896887,6.82352844285018
2.05882352970249,6.92352837250767
