x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
-1.960688551132761,-0.6239944440414126,0.007841835202845539,-8.46208266106035e-05,0.003306368772706815,0.02763755866813364,0.9996125379944573
-1.9606873781134577,-0.6239943650483124,0.00783583520140815,-8.52836940986663e-05,0.0033057304205585986,0.02763795411298086,0.9996125291159204
-1.9606861561150337,-0.6239942987414503,0.007816271109369409,-8.530841842353924e-05,0.0033056855833726133,0.0276383511367856,0.9996125182848289
-1.960684890305805,-0.6239942365771666,0.007827647797254889,-8.50579960787393e-05,0.0033097974336730738,0.027638747584516926,0.999612493738471
-1.9606836616363197,-0.6239941814473537,0.007841301748614568,-8.449693582944332e-05,0.003312613629386377,0.027639146624169383,0.9996124734241256
-1.9606825110916022,-0.6239941181245333,0.007840660137752076,-8.441697724500809e-05,0.003310732791851957,0.02763954704595624,0.9996124685903279
-1.960681393780683,-0.6239940630927073,0.00784200907959853,-8.398109683363937e-05,0.003307194985618095,0.027639948285620743,0.9996124692435917
-1.9606802852140146,-0.6239940336240793,0.007840698626998021,-8.226400592066055e-05,0.0033036325891188005,0.027640351881275265,0.9996124700063664
-1.9606791312405127,-0.6239940528651429,0.007835094937925403,-7.80775063674371e-05,0.003301554059820951,0.027640760535239766,0.9996124659095278
-1.9606779679125454,-0.6239940947889986,0.007832305008264396,-7.276650944635026e-05,0.0032999771028354133,0.027641174489833935,0.9996124600708911
-1.9606767719987988,-0.6239939967840119,0.007828935052948316,-7.43782825811895e-05,0.003300286774574581,0.027641574813314827,0.9996124478601278
-1.960675557048573,-0.6239938294613984,0.007817310902917863,-7.94492326985713e-05,0.003300711739341477,0.027641965024449076,0.9996124352765028
-1.9606743065015195,-0.6239937140465948,0.007820184532570062,-8.185805936419057e-05,0.003303795772200584,0.027642355754393753,0.9996124140891315
-1.9606730204250264,-0.6239936326282021,0.007835785958602768,-8.254252487230852e-05,0.003309587633689657,0.027642749066643334,0.9996123839971497
-1.9606717973375674,-0.6239935550704474,0.007839214920307503,-8.307962991392934e-05,0.003311772950951286,0.02764314578962696,0.9996123657441168
-1.9606706285052522,-0.6239934822186438,0.007841514952026979,-8.346177446882043e-05,0.0033108106034490056,0.027643544265289085,0.9996123578806604
-1.960669493501439,-0.6239934190207271,0.007841916646190964,-8.340650826462389e-05,0.003308164282583542,0.027643943857774293,0.9996123555961192
-1.9606683842903754,-0.623993368721142,0.00784460637071925,-8.274076276573391e-05,0.0033044762149819305,0.027644344755343542,0.9996123567633399
-1.9606672509881833,-0.6239933446081548,0.007827589595896628,-8.072712420054133e-05,0.00330091410017524,0.02764474857165043,0.99961235752948
